alias,categories_alias,categories_title,coordinates_latitude,coordinates_longitude,display_phone,id,image_url,location_city,location_country,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url,cnt,num_resto_in_city,City,Population,resto_per_capita_city,price_num,category_by_name
thai-time-old-town-san-diego,"thai,vietnamese,asianfusion","Thai,Vietnamese,Asian Fusion",32.75066,-117.19327,(619) 294-5770,Gmt7xH4ttdJlWGindaU46Q,https://s3-media1.fl.yelpcdn.com/bphoto/vOtjtE7d6Jj30_wGW5DmNw/o.jpg,San Diego,US,CA,92110.0,Thai Time Old Town,16192945770.0,,4.5,14,"delivery,pickup",https://www.yelp.com/biz/thai-time-old-town-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,,other
top-10-oriental-restaurant-san-diego,vietnamese,Vietnamese,32.76162,-117.06462,(619) 287-9999,Zzb1UncDNeWrPYew5oMqxg,https://s3-media2.fl.yelpcdn.com/bphoto/cMRVOwJ6Xvd7JefdXn9E5A/o.jpg,San Diego,US,CA,92115.0,Top 10 Oriental Restaurant,16192879999.0,$,3.5,247,,https://www.yelp.com/biz/top-10-oriental-restaurant-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
pho-king-san-diego,vietnamese,Vietnamese,32.7558593451977,-117.09391660988301,(619) 285-1111,p532nF4tzKS5hzVnaoPO0g,https://s3-media1.fl.yelpcdn.com/bphoto/JgVUIdo8KctrkSaug0xkzQ/o.jpg,San Diego,US,CA,92115.0,Pho King,16192851111.0,$,3.5,332,,https://www.yelp.com/biz/pho-king-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
pho-hoa-linda-vista-san-diego,vietnamese,Vietnamese,32.783723475772604,-117.170686231213,(858) 492-9108,Q14p06Q2h3AubI8NPj_OTw,https://s3-media3.fl.yelpcdn.com/bphoto/IRVdeDEOGZ7KkOWc7gOSiQ/o.jpg,San Diego,US,CA,92111.0,Pho Hoa Linda Vista,18584929108.0,$,3.5,240,,https://www.yelp.com/biz/pho-hoa-linda-vista-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
pho-xpress-san-diego,"vietnamese,soup","Vietnamese,Soup",32.7917587174807,-117.096627274563,(619) 284-3268,B6f5qEx5DKhZ1Z2D4FvhlQ,https://s3-media2.fl.yelpcdn.com/bphoto/Yssexc2bSKEmAkrqfCP7fg/o.jpg,San Diego,US,CA,92120.0,Pho Xpress,16192843268.0,$,4.0,293,,https://www.yelp.com/biz/pho-xpress-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
pho-royal-lemon-grove,vietnamese,Vietnamese,32.741722100000004,-117.0483932,(619) 589-0668,Hz6yZDoEVBue1GBa5d3VMw,https://s3-media1.fl.yelpcdn.com/bphoto/Sw9O_8P7wBZUlvhGGUcCnw/o.jpg,Lemon Grove,US,CA,91945.0,Pho Royal,16195890668.0,$,3.0,188,delivery,https://www.yelp.com/biz/pho-royal-lemon-grove?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,Lemon Grove,26645.0,0.03753049352598987,1.0,pho
pho-little-saigon-san-diego,"vietnamese,asianfusion","Vietnamese,Asian Fusion",32.7505499,-117.21332,(619) 225-8812,yUF8ncJdhGEaquRlo_IvIw,https://s3-media3.fl.yelpcdn.com/bphoto/ES9ZBzJJiyPHnO5DkQUtTA/o.jpg,San Diego,US,CA,92110.0,Pho Little Saigon,16192258812.0,$,3.5,113,,https://www.yelp.com/biz/pho-little-saigon-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
nha-hang-quoc-te-san-diego,"chinese,vietnamese","Chinese,Vietnamese",32.74988,-117.09903,(619) 281-9999,IOrKK3trRH1FZykoSAFo4Q,https://s3-media3.fl.yelpcdn.com/bphoto/Wjhg4FVLegw5aUVeNqKpKQ/o.jpg,San Diego,US,CA,92105.0,Nha Hang Quoc Te,16192819999.0,$,3.5,37,,https://www.yelp.com/biz/nha-hang-quoc-te-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
pho-hiep-and-grill-san-diego-2,"vietnamese,tradamerican","Vietnamese,American (Traditional)",32.786157300000006,-117.1702749,(858) 268-8406,zYhWfDi0KXPFU6Gz6lthIQ,https://s3-media1.fl.yelpcdn.com/bphoto/5V_ffG0Btisw-9XkyY-GxQ/o.jpg,San Diego,US,CA,92111.0,Pho Hiep & Grill,18582688406.0,$,3.5,140,,https://www.yelp.com/biz/pho-hiep-and-grill-san-diego-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
paris-bakery-san-diego-2,"bakeries,sandwiches,vietnamese","Bakeries,Sandwiches,Vietnamese",32.7564412517859,-117.095190706686,(619) 280-8808,mS-ERm30uFtrXOtRB89-rQ,https://s3-media4.fl.yelpcdn.com/bphoto/BSQcpQEBATpF_ylXXVtB6g/o.jpg,San Diego,US,CA,92115.0,Paris Bakery,16192808808.0,$,4.0,58,"delivery,pickup",https://www.yelp.com/biz/paris-bakery-san-diego-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
cali-baguette-express-san-diego-2,vietnamese,Vietnamese,32.7568359375,-117.08390808105499,(619) 286-8888,7L9XeWWS-DTiloyBOTGmJw,https://s3-media2.fl.yelpcdn.com/bphoto/SHiEGPPU5t8iG2AAEc-Zeg/o.jpg,San Diego,US,CA,92115.0,Cali Baguette Express,16192868888.0,$,3.5,364,,https://www.yelp.com/biz/cali-baguette-express-san-diego-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
cafe-doré-san-diego-2,"vietnamese,sandwiches,coffee","Vietnamese,Sandwiches,Coffee & Tea",32.74912,-117.10605,(619) 563-3525,SWKltowb5VeBI5817rEnKQ,https://s3-media1.fl.yelpcdn.com/bphoto/z3avaZJVjeFMgvv3LzKbOw/o.jpg,San Diego,US,CA,92105.0,Cafe Doré,16195633525.0,$,4.0,46,,https://www.yelp.com/biz/cafe-dor%C3%A9-san-diego-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
lv-sandwiches-and-restaurant-san-diego,vietnamese,Vietnamese,32.7843551635742,-117.17083740234399,(858) 279-1445,68i8tBC5GZa9wIE8ILjQ6A,https://s3-media4.fl.yelpcdn.com/bphoto/5mSav5uqK2WgVQDf50TxsA/o.jpg,San Diego,US,CA,92111.0,LV Sandwiches and Restaurant,18582791445.0,,2.5,13,,https://www.yelp.com/biz/lv-sandwiches-and-restaurant-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,,sandwich
song-huong-food-to-go-san-diego-2,"vietnamese,coffee,juicebars","Vietnamese,Coffee & Tea,Juice Bars & Smoothies",32.756116917849496,-117.094365699407,(619) 281-9876,guyXEdpr97KPWSUF7kp3xg,https://s3-media2.fl.yelpcdn.com/bphoto/DN3PknEHDLUvBWRG2VadSQ/o.jpg,San Diego,US,CA,92115.0,Song Huong Food To Go,16192819876.0,$,3.5,60,pickup,https://www.yelp.com/biz/song-huong-food-to-go-san-diego-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
asian-sandwich-san-diego,"vietnamese,sandwiches","Vietnamese,Sandwiches",32.7099268,-117.1599751,,KNuD7rwSgTR-8T0zlAXgTg,,San Diego,US,CA,92101.0,Asian Sandwich,,$,2.0,3,,https://www.yelp.com/biz/asian-sandwich-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,sandwich
saigon-flavor-ridgecrest-2,"vietnamese,thai,chinese","Vietnamese,Thai,Chinese",35.635955,-117.670209,(760) 371-7500,JHA4g39R5tMUh-jX2Suf_w,https://s3-media2.fl.yelpcdn.com/bphoto/DvyjEh12Y3o9Ydc5lQkGkQ/o.jpg,Ridgecrest,US,CA,93555.0,Saigon Flavor,17603717500.0,$,4.0,174,,https://www.yelp.com/biz/saigon-flavor-ridgecrest-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,Ridgecrest,28728.0,0.034809245335561116,1.0,other
asian-express-capitola-2,"vietnamese,chinese","Vietnamese,Chinese",36.97784,-121.96693,(831) 476-9999,tapqxINHZ-G_aGz6G7YKTg,https://s3-media1.fl.yelpcdn.com/bphoto/exbAjCuHu5ItMMBy88rjiQ/o.jpg,Capitola,US,CA,95010.0,Asian Express,18314769999.0,$,3.5,268,,https://www.yelp.com/biz/asian-express-capitola-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,2,Capitola,10158.0,0.19688915140775745,1.0,other
rooster-and-the-pig-palm-springs-7,"vietnamese,newamerican","Vietnamese,American (New)",33.8191136864959,-116.545017587033,(760) 832-6691,Cdm3oHjSsOy6VdDSIvNliQ,https://s3-media3.fl.yelpcdn.com/bphoto/F1hCPZjvFnrwWRtOUycuEQ/o.jpg,Palm Springs,US,CA,92262.0,Rooster And The Pig,17608326691.0,$$,4.0,1001,,https://www.yelp.com/biz/rooster-and-the-pig-palm-springs-7?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,4,Palm Springs,47140.0,0.0848536274925753,2.0,other
pho-duyen-mai-san-diego,"vietnamese,noodles","Vietnamese,Noodles",32.8305571842402,-117.139001190662,(858) 560-5354,FbQWTvZLnNJifiM3DxLdbw,https://s3-media1.fl.yelpcdn.com/bphoto/7VEhIkBxfE5aTd3xtE3Neg/o.jpg,San Diego,US,CA,92123.0,Pho Duyen Mai,18585605354.0,$,4.5,436,,https://www.yelp.com/biz/pho-duyen-mai-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
pho-ca-dao-and-grill-santee,vietnamese,Vietnamese,32.838272499999995,-116.9900866,(619) 334-1990,pufcWXqe0Io9iddLEdK4NA,https://s3-media2.fl.yelpcdn.com/bphoto/z4-YZRHeHMCxToG5nikegw/o.jpg,Santee,US,CA,92071.0,Pho Ca Dao & Grill,16193341990.0,$,4.0,556,,https://www.yelp.com/biz/pho-ca-dao-and-grill-santee?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Santee,57376.0,0.0522866703848299,1.0,pho
seaside-pho-and-grill-san-diego,"vietnamese,asianfusion,noodles","Vietnamese,Asian Fusion,Noodles",32.7202940867735,-117.232631407678,(619) 487-9844,OKKahFt1IrmiMzSPgZdZAA,https://s3-media3.fl.yelpcdn.com/bphoto/HeUhB3veGM_Qzr7EkNbSdg/o.jpg,San Diego,US,CA,92106.0,Seaside Pho & Grill,16194879844.0,$$,4.0,235,"delivery,pickup,restaurant_reservation",https://www.yelp.com/biz/seaside-pho-and-grill-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,2.0,pho
pho-sao-bien-pacific-beach,vietnamese,Vietnamese,32.8015518188477,-117.23419189453101,(858) 272-9612,h145_UTxzAcP5_dC8wO2AA,https://s3-media4.fl.yelpcdn.com/bphoto/8my9OlTu_35zjXXtKh9C3A/o.jpg,Pacific Beach,US,CA,92109.0,Pho Sao Bien,18582729612.0,$,4.0,517,"delivery,pickup",https://www.yelp.com/biz/pho-sao-bien-pacific-beach?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,,,,1.0,pho
pho-minh-san-diego,vietnamese,Vietnamese,32.7992149,-117.2408407,(858) 270-4859,QKnxVpRfLOhd2tdPCykArA,https://s3-media4.fl.yelpcdn.com/bphoto/OHg1ABqQUTmH4bgbiqf_UA/o.jpg,San Diego,US,CA,92109.0,Pho Minh,18582704859.0,$,4.5,145,,https://www.yelp.com/biz/pho-minh-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
pho-fusion-san-diego,"asianfusion,vietnamese,salad","Asian Fusion,Vietnamese,Salad",32.8334662653772,-117.14945621468,(858) 278-1224,SNjufq4Z_cuPasWpIPOyQw,https://s3-media4.fl.yelpcdn.com/bphoto/zOFxzCn8E4zbZqCw2zQpUQ/o.jpg,San Diego,US,CA,92111.0,Pho Fusion,18582781224.0,$,4.0,593,,https://www.yelp.com/biz/pho-fusion-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
pho-la-jolla-la-jolla,vietnamese,Vietnamese,32.86997,-117.23311,(858) 587-4688,MeSeqjo33YKxfqY1oKxOSg,https://s3-media1.fl.yelpcdn.com/bphoto/ZTcpcJZcKZxw76BN64s_4A/o.jpg,La Jolla,US,CA,92037.0,Pho La Jolla,18585874688.0,$$,3.0,888,"delivery,pickup",https://www.yelp.com/biz/pho-la-jolla-la-jolla?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,,,,2.0,pho
pho-hut-and-grill-san-diego-3,vietnamese,Vietnamese,32.819255629811,-117.183067202568,(858) 384-6753,7m8MwOW8CnpfSrqAElxOrw,https://s3-media2.fl.yelpcdn.com/bphoto/2vkC1_sqKUmPB2JMlpOqyw/o.jpg,San Diego,US,CA,92117.0,Pho Hut & Grill,18583846753.0,$$,4.0,279,,https://www.yelp.com/biz/pho-hut-and-grill-san-diego-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,2.0,pho
saigon-5-san-diego,"vietnamese,soup","Vietnamese,Soup",32.82127,-117.17695,(858) 291-2524,wJF2iDlGg7IebNYkSlBUiw,https://s3-media4.fl.yelpcdn.com/bphoto/CaNYIw6HBAOcOUlG4n8n8g/o.jpg,San Diego,US,CA,92111.0,Saigon 5,18582912524.0,$,4.0,37,"delivery,pickup",https://www.yelp.com/biz/saigon-5-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
pho-time-san-diego,vietnamese,Vietnamese,32.801450391470105,-117.237266631352,(858) 273-1664,fUtvaSlhNtFjXMUk2g2xEg,https://s3-media4.fl.yelpcdn.com/bphoto/nf5SUWN51V8H_zv2tjtSjw/o.jpg,San Diego,US,CA,92109.0,Pho Time,18582731664.0,$$,4.0,475,delivery,https://www.yelp.com/biz/pho-time-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,2.0,pho
banh-mi-bakery-and-cafe-san-diego,"vietnamese,sandwiches,bakeries","Vietnamese,Sandwiches,Bakeries",32.8306312456128,-117.12776443711701,(858) 598-5009,zNFLAjn3kmV9nb4_wcWKsA,https://s3-media3.fl.yelpcdn.com/bphoto/fyt-QalezDAh4-M4m9c7fw/o.jpg,San Diego,US,CA,92123.0,Banh Mi Bakery & Cafe,18585985009.0,$,4.0,219,pickup,https://www.yelp.com/biz/banh-mi-bakery-and-cafe-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,sandwich
pho-t-cali-san-diego,vietnamese,Vietnamese,32.8325551,-117.1595105,(858) 565-6997,eq32GhzflNnSIr26cemJeA,https://s3-media4.fl.yelpcdn.com/bphoto/-mLTqCVgxJijmihWUWmpVQ/o.jpg,San Diego,US,CA,92111.0,Pho T Cali,18585656997.0,$,3.5,747,,https://www.yelp.com/biz/pho-t-cali-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
sipz-clairemont-san-diego,"vegetarian,japanese,vietnamese","Vegetarian,Japanese,Vietnamese",32.83356,-117.17335,(858) 279-3747,bdEsxc_NLHG6hRpVmFPYNg,https://s3-media1.fl.yelpcdn.com/bphoto/22iYdo8ndscW4t1ctO8O0A/o.jpg,San Diego,US,CA,92117.0,Sipz - Clairemont,18582793747.0,$,4.0,1462,"delivery,pickup",https://www.yelp.com/biz/sipz-clairemont-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,other
pho-utc-and-grill-san-diego,vietnamese,Vietnamese,32.8675876448385,-117.205746233464,(858) 320-0504,0pG-w5XGHsIbC3ysaFHB6Q,https://s3-media1.fl.yelpcdn.com/bphoto/GHINxsCRrAeM9lFcAvMxOA/o.jpg,San Diego,US,CA,92122.0,Pho UTC & Grill,18583200504.0,$,3.5,267,,https://www.yelp.com/biz/pho-utc-and-grill-san-diego?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,93,San Diego,1390966.0,0.0668600095185648,1.0,pho
pho-asian-cuisine-manteca-8,"vietnamese,asianfusion,cambodian","Vietnamese,Asian Fusion,Cambodian",37.7961199,-121.1959321,(209) 825-8889,dJHz9H-3jnxnutWxREOb9Q,https://s3-media2.fl.yelpcdn.com/bphoto/ylnkUw9h2df5wu12J134Vg/o.jpg,Manteca,US,CA,95336.0,Pho Asian Cuisine,12098258889.0,$,3.5,27,"delivery,pickup",https://www.yelp.com/biz/pho-asian-cuisine-manteca-8?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,4,Manteca,75314.0,0.05311097538306291,1.0,pho
lequy-campbell,"vietnamese,noodles,wraps","Vietnamese,Noodles,Wraps",37.286465,-121.974961,(408) 871-7171,cGNe6yJBYQTThx9Foq3F1w,https://s3-media1.fl.yelpcdn.com/bphoto/b36otQEo-E5mmTJhqZXLaw/o.jpg,Campbell,US,CA,95008.0,LeQuy,14088717171.0,$$,4.0,719,,https://www.yelp.com/biz/lequy-campbell?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,4,Campbell,41164.0,0.0971722864639005,2.0,other
tay-ho-santa-clara-3,vietnamese,Vietnamese,37.353055,-121.960743,(408) 239-4748,mZ3Vmz_1YDZlWgh-OjcLtw,https://s3-media3.fl.yelpcdn.com/bphoto/FofWCAvcuS3ctL0TkzmpIw/o.jpg,Santa Clara,US,CA,95050.0,Tay Ho,14082394748.0,$$,4.0,313,,https://www.yelp.com/biz/tay-ho-santa-clara-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,16,Santa Clara,124635.0,0.12837485457536005,2.0,other
blurr-kitchen-santa-clara,"asianfusion,vietnamese,chicken_wings","Asian Fusion,Vietnamese,Chicken Wings",37.3521751,-121.9676472,(408) 243-1868,6cls0YIr8f852L6NxxxMlg,https://s3-media2.fl.yelpcdn.com/bphoto/gBCHXLK6iLpMNKpklvYTXQ/o.jpg,Santa Clara,US,CA,95050.0,Blurr Kitchen,14082431868.0,$$,4.0,565,,https://www.yelp.com/biz/blurr-kitchen-santa-clara?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,16,Santa Clara,124635.0,0.12837485457536005,2.0,other
pho-wagyu-san-jose-6,vietnamese,Vietnamese,37.30896,-121.97801,,u3-iAt_rk76XPhCaLMAaqA,https://s3-media4.fl.yelpcdn.com/bphoto/CpJtXl79m1YxLjm2FDg27Q/o.jpg,San Jose,US,CA,95129.0,Pho Wagyu,,$$,4.0,47,,https://www.yelp.com/biz/pho-wagyu-san-jose-6?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,246,San Jose,1023031.0,0.24046192148625015,2.0,pho
taste-of-pho-santa-clara,vietnamese,Vietnamese,37.35197,-121.96944,(408) 983-0888,MboTU1lr2F44OQNKqbMMlQ,https://s3-media3.fl.yelpcdn.com/bphoto/ilWU5K0ipU7zqu-aw2HI0g/o.jpg,Santa Clara,US,CA,95051.0,Taste of Pho,14089830888.0,,4.0,35,,https://www.yelp.com/biz/taste-of-pho-santa-clara?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,16,Santa Clara,124635.0,0.12837485457536005,,pho
vespa-restaurant-santa-clara,"vietnamese,noodles,soup","Vietnamese,Noodles,Soup",37.38294000000001,-121.95008,(408) 855-8687,59Z9mvF_eZ6jw8RVmMSYRg,https://s3-media4.fl.yelpcdn.com/bphoto/akH_9BmKrpYwY6xXwfGCNQ/o.jpg,Santa Clara,US,CA,95054.0,Vespa Restaurant,14088558687.0,$$,4.0,254,"delivery,pickup",https://www.yelp.com/biz/vespa-restaurant-santa-clara?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,16,Santa Clara,124635.0,0.12837485457536005,2.0,other
yummee-sandwiches-campbell,"sandwiches,vietnamese","Sandwiches,Vietnamese",37.293937880333,-121.95697336622,(408) 374-8388,zU6qaDCt07ijq1nzCSpofA,https://s3-media2.fl.yelpcdn.com/bphoto/N8fsu-JEN9E3k79WcVApgA/o.jpg,Campbell,US,CA,95008.0,Yummee Sandwiches,14083748388.0,$,4.0,376,,https://www.yelp.com/biz/yummee-sandwiches-campbell?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,4,Campbell,41164.0,0.0971722864639005,1.0,sandwich
pho-van-santa-clara,vietnamese,Vietnamese,37.38059000000001,-121.95655,(408) 567-9225,8uTrPUA_t44t7i_-r96wng,https://s3-media2.fl.yelpcdn.com/bphoto/CQrix4kF2gzv7QfAzYgq1w/o.jpg,Santa Clara,US,CA,95054.0,Pho Van,14085679225.0,$,4.0,222,,https://www.yelp.com/biz/pho-van-santa-clara?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,16,Santa Clara,124635.0,0.12837485457536005,1.0,pho
gogo-pho-santa-clara,"vietnamese,soup","Vietnamese,Soup",37.32338,-121.99067,(408) 345-4646,njaM1yQLjf5lnA5a4EX9fA,https://s3-media3.fl.yelpcdn.com/bphoto/aAPAP7x0bBta0N-X7vH3kw/o.jpg,Santa Clara,US,CA,95051.0,GOGO Pho,14083454646.0,$$,3.5,295,pickup,https://www.yelp.com/biz/gogo-pho-santa-clara?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,16,Santa Clara,124635.0,0.12837485457536005,2.0,pho
